t,plant,axis,phytomer,organ,element,exposed,PAR
250,1,MS,1,Lamina,1,True,483
250,1,MS,1,Sheath,1,True,122
250,1,MS,2,Internode,1,True,10
250,1,MS,2,Lamina,1,True,117
250,1,MS,2,Sheath,1,True,22
250,1,MS,3,Internode,1,True,3
250,1,MS,3,Lamina,1,True,36
250,1,MS,3,Sheath,1,True,8
250,1,MS,4,Peduncle,1,False,24
250,1,MS,4,Peduncle,2,True,246
250,1,MS,5,Chaff,1,True,561
251,1,MS,1,Internode,1,False,3
251,1,MS,1,Internode,2,True,39
251,1,MS,1,Lamina,1,True,463
251,1,MS,1,Sheath,1,True,117
251,1,MS,2,Internode,1,True,9
251,1,MS,2,Lamina,1,True,112
251,1,MS,2,Sheath,1,True,21
251,1,MS,3,Internode,1,True,3
251,1,MS,3,Lamina,1,True,35
251,1,MS,3,Sheath,1,True,8
251,1,MS,4,Peduncle,1,False,23
251,1,MS,4,Peduncle,2,True,237
251,1,MS,5,Chaff,1,True,538
252,1,MS,1,Internode,1,False,3
252,1,MS,1,Internode,2,True,33
252,1,MS,1,Lamina,1,True,391
252,1,MS,1,Sheath,1,True,99
252,1,MS,2,Internode,1,True,8
252,1,MS,2,Lamina,1,True,95
252,1,MS,2,Sheath,1,True,18
252,1,MS,3,Internode,1,True,2
252,1,MS,3,Lamina,1,True,29
252,1,MS,3,Sheath,1,True,7
252,1,MS,4,Peduncle,1,False,19
252,1,MS,4,Peduncle,2,True,199
252,1,MS,5,Chaff,1,True,454
253,1,MS,1,Internode,1,False,3
253,1,MS,1,Internode,2,True,35
253,1,MS,1,Lamina,1,True,415
253,1,MS,1,Sheath,1,True,105
253,1,MS,2,Internode,1,True,8
253,1,MS,2,Lamina,1,True,100
253,1,MS,2,Sheath,1,True,19
253,1,MS,3,Internode,1,True,2
253,1,MS,3,Lamina,1,True,31
253,1,MS,3,Sheath,1,True,7
253,1,MS,4,Peduncle,1,False,21
253,1,MS,4,Peduncle,2,True,212
253,1,MS,5,Chaff,1,True,482
254,1,MS,1,Internode,1,False,4
254,1,MS,1,Internode,2,True,41
254,1,MS,1,Lamina,1,True,488
254,1,MS,1,Sheath,1,True,124
254,1,MS,2,Internode,1,True,10
254,1,MS,2,Lamina,1,True,118
254,1,MS,2,Sheath,1,True,22
254,1,MS,3,Internode,1,True,3
254,1,MS,3,Lamina,1,True,36
254,1,MS,3,Sheath,1,True,8
254,1,MS,4,Peduncle,1,False,24
254,1,MS,4,Peduncle,2,True,249
254,1,MS,5,Chaff,1,True,566
255,1,MS,1,Internode,1,False,3
255,1,MS,1,Internode,2,True,34
255,1,MS,1,Lamina,1,True,410
255,1,MS,1,Sheath,1,True,104
255,1,MS,2,Internode,1,True,8
255,1,MS,2,Lamina,1,True,99
255,1,MS,2,Sheath,1,True,19
255,1,MS,3,Internode,1,True,2
255,1,MS,3,Lamina,1,True,31
255,1,MS,3,Sheath,1,True,7
255,1,MS,4,Peduncle,1,False,20
255,1,MS,4,Peduncle,2,True,209
255,1,MS,5,Chaff,1,True,476
256,1,MS,1,Internode,1,False,4
256,1,MS,1,Internode,2,True,48
256,1,MS,1,Lamina,1,True,570
256,1,MS,1,Sheath,1,True,145
256,1,MS,2,Internode,1,True,12
256,1,MS,2,Lamina,1,True,138
256,1,MS,2,Sheath,1,True,26
256,1,MS,3,Internode,1,True,3
256,1,MS,3,Lamina,1,True,43
256,1,MS,3,Sheath,1,True,10
256,1,MS,4,Peduncle,1,False,29
256,1,MS,4,Peduncle,2,True,291
256,1,MS,5,Chaff,1,True,662
257,1,MS,1,Internode,1,False,1
257,1,MS,1,Internode,2,True,16
257,1,MS,1,Lamina,1,True,198
257,1,MS,1,Sheath,1,True,50
257,1,MS,2,Internode,1,True,4
257,1,MS,2,Lamina,1,True,48
257,1,MS,2,Sheath,1,True,9
257,1,MS,3,Internode,1,True,1
257,1,MS,3,Lamina,1,True,15
257,1,MS,3,Sheath,1,True,3
257,1,MS,4,Peduncle,1,False,10
257,1,MS,4,Peduncle,2,True,101
257,1,MS,5,Chaff,1,True,230
258,1,MS,1,Internode,1,False,0
258,1,MS,1,Internode,2,True,8
258,1,MS,1,Lamina,1,True,101
258,1,MS,1,Sheath,1,True,25
258,1,MS,2,Internode,1,True,2
258,1,MS,2,Lamina,1,True,24
258,1,MS,2,Sheath,1,True,4
258,1,MS,3,Internode,1,True,0
258,1,MS,3,Lamina,1,True,7
258,1,MS,3,Sheath,1,True,1
258,1,MS,4,Peduncle,1,False,5
258,1,MS,4,Peduncle,2,True,51
258,1,MS,5,Chaff,1,True,117
259,1,MS,1,Internode,1,False,0
259,1,MS,1,Internode,2,True,3
259,1,MS,1,Lamina,1,True,43
259,1,MS,1,Sheath,1,True,11
259,1,MS,2,Internode,1,True,0
259,1,MS,2,Lamina,1,True,10
259,1,MS,2,Sheath,1,True,2
259,1,MS,3,Internode,1,True,0
259,1,MS,3,Lamina,1,True,3
259,1,MS,3,Sheath,1,True,0
259,1,MS,4,Peduncle,1,False,2
259,1,MS,4,Peduncle,2,True,22
259,1,MS,5,Chaff,1,True,50
260,1,MS,1,Internode,1,False,0
260,1,MS,1,Internode,2,True,0
260,1,MS,1,Lamina,1,True,4
260,1,MS,1,Sheath,1,True,1
260,1,MS,2,Internode,1,True,0
260,1,MS,2,Lamina,1,True,1
260,1,MS,2,Sheath,1,True,0
260,1,MS,3,Internode,1,True,0
260,1,MS,3,Lamina,1,True,0
260,1,MS,3,Sheath,1,True,0
260,1,MS,4,Peduncle,1,False,0
260,1,MS,4,Peduncle,2,True,2
260,1,MS,5,Chaff,1,True,5
261,1,MS,1,Internode,1,False,0
261,1,MS,1,Internode,2,True,0
261,1,MS,1,Lamina,1,True,0
261,1,MS,1,Sheath,1,True,0
261,1,MS,2,Internode,1,True,0
261,1,MS,2,Lamina,1,True,0
261,1,MS,2,Sheath,1,True,0
261,1,MS,3,Internode,1,True,0
261,1,MS,3,Lamina,1,True,0
261,1,MS,3,Sheath,1,True,0
261,1,MS,4,Peduncle,1,False,0
261,1,MS,4,Peduncle,2,True,0
261,1,MS,5,Chaff,1,True,0
262,1,MS,1,Internode,1,False,0
262,1,MS,1,Internode,2,True,0
262,1,MS,1,Lamina,1,True,0
262,1,MS,1,Sheath,1,True,0
262,1,MS,2,Internode,1,True,0
262,1,MS,2,Lamina,1,True,0
262,1,MS,2,Sheath,1,True,0
262,1,MS,3,Internode,1,True,0
262,1,MS,3,Lamina,1,True,0
262,1,MS,3,Sheath,1,True,0
262,1,MS,4,Peduncle,1,False,0
262,1,MS,4,Peduncle,2,True,0
262,1,MS,5,Chaff,1,True,0
263,1,MS,1,Internode,1,False,0
263,1,MS,1,Internode,2,True,0
263,1,MS,1,Lamina,1,True,0
263,1,MS,1,Sheath,1,True,0
263,1,MS,2,Internode,1,True,0
263,1,MS,2,Lamina,1,True,0
263,1,MS,2,Sheath,1,True,0
263,1,MS,3,Internode,1,True,0
263,1,MS,3,Lamina,1,True,0
263,1,MS,3,Sheath,1,True,0
263,1,MS,4,Peduncle,1,False,0
263,1,MS,4,Peduncle,2,True,0
263,1,MS,5,Chaff,1,True,0
264,1,MS,1,Internode,1,False,0
264,1,MS,1,Internode,2,True,0
264,1,MS,1,Lamina,1,True,0
264,1,MS,1,Sheath,1,True,0
264,1,MS,2,Internode,1,True,0
264,1,MS,2,Lamina,1,True,0
264,1,MS,2,Sheath,1,True,0
264,1,MS,3,Internode,1,True,0
264,1,MS,3,Lamina,1,True,0
264,1,MS,3,Sheath,1,True,0
264,1,MS,4,Peduncle,1,False,0
264,1,MS,4,Peduncle,2,True,0
264,1,MS,5,Chaff,1,True,0
265,1,MS,1,Internode,1,False,0
265,1,MS,1,Internode,2,True,0
265,1,MS,1,Lamina,1,True,0
265,1,MS,1,Sheath,1,True,0
265,1,MS,2,Internode,1,True,0
265,1,MS,2,Lamina,1,True,0
265,1,MS,2,Sheath,1,True,0
265,1,MS,3,Internode,1,True,0
265,1,MS,3,Lamina,1,True,0
265,1,MS,3,Sheath,1,True,0
265,1,MS,4,Peduncle,1,False,0
265,1,MS,4,Peduncle,2,True,0
265,1,MS,5,Chaff,1,True,0
266,1,MS,1,Internode,1,False,0
266,1,MS,1,Internode,2,True,0
266,1,MS,1,Lamina,1,True,0
266,1,MS,1,Sheath,1,True,0
266,1,MS,2,Internode,1,True,0
266,1,MS,2,Lamina,1,True,0
266,1,MS,2,Sheath,1,True,0
266,1,MS,3,Internode,1,True,0
266,1,MS,3,Lamina,1,True,0
266,1,MS,3,Sheath,1,True,0
266,1,MS,4,Peduncle,1,False,0
266,1,MS,4,Peduncle,2,True,0
266,1,MS,5,Chaff,1,True,0
267,1,MS,1,Internode,1,False,0
267,1,MS,1,Internode,2,True,0
267,1,MS,1,Lamina,1,True,0
267,1,MS,1,Sheath,1,True,0
267,1,MS,2,Internode,1,True,0
267,1,MS,2,Lamina,1,True,0
267,1,MS,2,Sheath,1,True,0
267,1,MS,3,Internode,1,True,0
267,1,MS,3,Lamina,1,True,0
267,1,MS,3,Sheath,1,True,0
267,1,MS,4,Peduncle,1,False,0
267,1,MS,4,Peduncle,2,True,0
267,1,MS,5,Chaff,1,True,0
268,1,MS,1,Internode,1,False,0
268,1,MS,1,Internode,2,True,0
268,1,MS,1,Lamina,1,True,0
268,1,MS,1,Sheath,1,True,0
268,1,MS,2,Internode,1,True,0
268,1,MS,2,Lamina,1,True,0
268,1,MS,2,Sheath,1,True,0
268,1,MS,3,Internode,1,True,0
268,1,MS,3,Lamina,1,True,0
268,1,MS,3,Sheath,1,True,0
268,1,MS,4,Peduncle,1,False,0
268,1,MS,4,Peduncle,2,True,0
268,1,MS,5,Chaff,1,True,0
269,1,MS,1,Internode,1,False,0
269,1,MS,1,Internode,2,True,3
269,1,MS,1,Lamina,1,True,43
269,1,MS,1,Sheath,1,True,11
269,1,MS,2,Internode,1,True,0
269,1,MS,2,Lamina,1,True,10
269,1,MS,2,Sheath,1,True,2
269,1,MS,3,Internode,1,True,0
269,1,MS,3,Lamina,1,True,3
269,1,MS,3,Sheath,1,True,0
269,1,MS,4,Peduncle,1,False,2
269,1,MS,4,Peduncle,2,True,22
269,1,MS,5,Chaff,1,True,50
270,1,MS,1,Internode,1,False,1
270,1,MS,1,Internode,2,True,12
270,1,MS,1,Lamina,1,True,149
270,1,MS,1,Sheath,1,True,38
270,1,MS,2,Internode,1,True,3
270,1,MS,2,Lamina,1,True,36
270,1,MS,2,Sheath,1,True,7
270,1,MS,3,Internode,1,True,1
270,1,MS,3,Lamina,1,True,11
270,1,MS,3,Sheath,1,True,2
270,1,MS,4,Peduncle,1,False,7
270,1,MS,4,Peduncle,2,True,76
270,1,MS,5,Chaff,1,True,173
271,1,MS,1,Internode,1,False,2
271,1,MS,1,Internode,2,True,24
271,1,MS,1,Lamina,1,True,294
271,1,MS,1,Sheath,1,True,74
271,1,MS,2,Internode,1,True,6
271,1,MS,2,Lamina,1,True,71
271,1,MS,2,Sheath,1,True,13
271,1,MS,3,Internode,1,True,1
271,1,MS,3,Lamina,1,True,22
271,1,MS,3,Sheath,1,True,5
271,1,MS,4,Peduncle,1,False,15
271,1,MS,4,Peduncle,2,True,150
271,1,MS,5,Chaff,1,True,342
272,1,MS,1,Internode,1,False,3
272,1,MS,1,Internode,2,True,37
272,1,MS,1,Lamina,1,True,439
272,1,MS,1,Sheath,1,True,111
272,1,MS,2,Internode,1,True,9
272,1,MS,2,Lamina,1,True,106
272,1,MS,2,Sheath,1,True,20
272,1,MS,3,Internode,1,True,2
272,1,MS,3,Lamina,1,True,33
272,1,MS,3,Sheath,1,True,8
272,1,MS,4,Peduncle,1,False,22
272,1,MS,4,Peduncle,2,True,224
272,1,MS,5,Chaff,1,True,510
273,1,MS,1,Internode,1,False,4
273,1,MS,1,Internode,2,True,49
273,1,MS,1,Lamina,1,True,584
273,1,MS,1,Sheath,1,True,148
273,1,MS,2,Internode,1,True,12
273,1,MS,2,Lamina,1,True,141
273,1,MS,2,Sheath,1,True,27
273,1,MS,3,Internode,1,True,3
273,1,MS,3,Lamina,1,True,44
273,1,MS,3,Sheath,1,True,10
273,1,MS,4,Peduncle,1,False,29
273,1,MS,4,Peduncle,2,True,298
273,1,MS,5,Chaff,1,True,678
274,1,MS,1,Internode,1,False,5
274,1,MS,1,Internode,2,True,56
274,1,MS,1,Lamina,1,True,666
274,1,MS,1,Sheath,1,True,169
274,1,MS,2,Internode,1,True,14
274,1,MS,2,Lamina,1,True,161
274,1,MS,2,Sheath,1,True,31
274,1,MS,3,Internode,1,True,4
274,1,MS,3,Lamina,1,True,50
274,1,MS,3,Sheath,1,True,12
274,1,MS,4,Peduncle,1,False,34
274,1,MS,4,Peduncle,2,True,340
274,1,MS,5,Chaff,1,True,774
275,1,MS,1,Internode,1,False,5
275,1,MS,1,Internode,2,True,56
275,1,MS,1,Lamina,1,True,666
275,1,MS,1,Sheath,1,True,169
275,1,MS,2,Internode,1,True,14
275,1,MS,2,Lamina,1,True,161
275,1,MS,2,Sheath,1,True,31
275,1,MS,3,Internode,1,True,4
275,1,MS,3,Lamina,1,True,50
275,1,MS,3,Sheath,1,True,12
275,1,MS,4,Peduncle,1,False,34
275,1,MS,4,Peduncle,2,True,340
275,1,MS,5,Chaff,1,True,774
276,1,MS,1,Internode,1,False,6
276,1,MS,1,Internode,2,True,62
276,1,MS,1,Lamina,1,True,744
276,1,MS,1,Sheath,1,True,189
276,1,MS,2,Internode,1,True,15
276,1,MS,2,Lamina,1,True,180
276,1,MS,2,Sheath,1,True,34
276,1,MS,3,Internode,1,True,4
276,1,MS,3,Lamina,1,True,56
276,1,MS,3,Sheath,1,True,13
276,1,MS,4,Peduncle,1,False,38
276,1,MS,4,Peduncle,2,True,380
276,1,MS,5,Chaff,1,True,864
277,1,MS,1,Internode,1,False,5
277,1,MS,1,Internode,2,True,58
277,1,MS,1,Lamina,1,True,691
277,1,MS,1,Sheath,1,True,175
277,1,MS,2,Internode,1,True,14
277,1,MS,2,Lamina,1,True,167
277,1,MS,2,Sheath,1,True,32
277,1,MS,3,Internode,1,True,4
277,1,MS,3,Lamina,1,True,52
277,1,MS,3,Sheath,1,True,12
277,1,MS,4,Peduncle,1,False,35
277,1,MS,4,Peduncle,2,True,353
277,1,MS,5,Chaff,1,True,802
278,1,MS,1,Internode,1,False,5
278,1,MS,1,Internode,2,True,57
278,1,MS,1,Lamina,1,True,686
278,1,MS,1,Sheath,1,True,174
278,1,MS,2,Internode,1,True,14
278,1,MS,2,Lamina,1,True,166
278,1,MS,2,Sheath,1,True,32
278,1,MS,3,Internode,1,True,4
278,1,MS,3,Lamina,1,True,52
278,1,MS,3,Sheath,1,True,12
278,1,MS,4,Peduncle,1,False,35
278,1,MS,4,Peduncle,2,True,350
278,1,MS,5,Chaff,1,True,796
279,1,MS,1,Internode,1,False,5
279,1,MS,1,Internode,2,True,55
279,1,MS,1,Lamina,1,True,652
279,1,MS,1,Sheath,1,True,165
279,1,MS,2,Internode,1,True,13
279,1,MS,2,Lamina,1,True,158
279,1,MS,2,Sheath,1,True,30
279,1,MS,3,Internode,1,True,4
279,1,MS,3,Lamina,1,True,49
279,1,MS,3,Sheath,1,True,11
279,1,MS,4,Peduncle,1,False,33
279,1,MS,4,Peduncle,2,True,333
279,1,MS,5,Chaff,1,True,757
280,1,MS,1,Internode,1,False,3
280,1,MS,1,Internode,2,True,35
280,1,MS,1,Lamina,1,True,425
280,1,MS,1,Sheath,1,True,108
280,1,MS,2,Internode,1,True,8
280,1,MS,2,Lamina,1,True,103
280,1,MS,2,Sheath,1,True,19
280,1,MS,3,Internode,1,True,2
280,1,MS,3,Lamina,1,True,32
280,1,MS,3,Sheath,1,True,7
280,1,MS,4,Peduncle,1,False,21
280,1,MS,4,Peduncle,2,True,217
280,1,MS,5,Chaff,1,True,493
281,1,MS,1,Internode,1,False,3
281,1,MS,1,Internode,2,True,31
281,1,MS,1,Lamina,1,True,367
281,1,MS,1,Sheath,1,True,93
281,1,MS,2,Internode,1,True,7
281,1,MS,2,Lamina,1,True,89
281,1,MS,2,Sheath,1,True,17
281,1,MS,3,Internode,1,True,2
281,1,MS,3,Lamina,1,True,27
281,1,MS,3,Sheath,1,True,6
281,1,MS,4,Peduncle,1,False,18
281,1,MS,4,Peduncle,2,True,187
281,1,MS,5,Chaff,1,True,426
282,1,MS,1,Internode,1,False,1
282,1,MS,1,Internode,2,True,18
282,1,MS,1,Lamina,1,True,222
282,1,MS,1,Sheath,1,True,56
282,1,MS,2,Internode,1,True,4
282,1,MS,2,Lamina,1,True,53
282,1,MS,2,Sheath,1,True,10
282,1,MS,3,Internode,1,True,1
282,1,MS,3,Lamina,1,True,16
282,1,MS,3,Sheath,1,True,4
282,1,MS,4,Peduncle,1,False,11
282,1,MS,4,Peduncle,2,True,113
282,1,MS,5,Chaff,1,True,258
283,1,MS,1,Internode,1,False,0
283,1,MS,1,Internode,2,True,6
283,1,MS,1,Lamina,1,True,82
283,1,MS,1,Sheath,1,True,20
283,1,MS,2,Internode,1,True,1
283,1,MS,2,Lamina,1,True,19
283,1,MS,2,Sheath,1,True,3
283,1,MS,3,Internode,1,True,0
283,1,MS,3,Lamina,1,True,6
283,1,MS,3,Sheath,1,True,1
283,1,MS,4,Peduncle,1,False,4
283,1,MS,4,Peduncle,2,True,41
283,1,MS,5,Chaff,1,True,95
284,1,MS,1,Internode,1,False,0
284,1,MS,1,Internode,2,True,1
284,1,MS,1,Lamina,1,True,14
284,1,MS,1,Sheath,1,True,3
284,1,MS,2,Internode,1,True,0
284,1,MS,2,Lamina,1,True,3
284,1,MS,2,Sheath,1,True,0
284,1,MS,3,Internode,1,True,0
284,1,MS,3,Lamina,1,True,1
284,1,MS,3,Sheath,1,True,0
284,1,MS,4,Peduncle,1,False,0
284,1,MS,4,Peduncle,2,True,7
284,1,MS,5,Chaff,1,True,16
285,1,MS,1,Internode,1,False,0
285,1,MS,1,Internode,2,True,0
285,1,MS,1,Lamina,1,True,0
285,1,MS,1,Sheath,1,True,0
285,1,MS,2,Internode,1,True,0
285,1,MS,2,Lamina,1,True,0
285,1,MS,2,Sheath,1,True,0
285,1,MS,3,Internode,1,True,0
285,1,MS,3,Lamina,1,True,0
285,1,MS,3,Sheath,1,True,0
285,1,MS,4,Peduncle,1,False,0
285,1,MS,4,Peduncle,2,True,0
285,1,MS,5,Chaff,1,True,0
286,1,MS,1,Internode,1,False,0
286,1,MS,1,Internode,2,True,0
286,1,MS,1,Lamina,1,True,0
286,1,MS,1,Sheath,1,True,0
286,1,MS,2,Internode,1,True,0
286,1,MS,2,Lamina,1,True,0
286,1,MS,2,Sheath,1,True,0
286,1,MS,3,Internode,1,True,0
286,1,MS,3,Lamina,1,True,0
286,1,MS,3,Sheath,1,True,0
286,1,MS,4,Peduncle,1,False,0
286,1,MS,4,Peduncle,2,True,0
286,1,MS,5,Chaff,1,True,0
287,1,MS,1,Internode,1,False,0
287,1,MS,1,Internode,2,True,0
287,1,MS,1,Lamina,1,True,0
287,1,MS,1,Sheath,1,True,0
287,1,MS,2,Internode,1,True,0
287,1,MS,2,Lamina,1,True,0
287,1,MS,2,Sheath,1,True,0
287,1,MS,3,Internode,1,True,0
287,1,MS,3,Lamina,1,True,0
287,1,MS,3,Sheath,1,True,0
287,1,MS,4,Peduncle,1,False,0
287,1,MS,4,Peduncle,2,True,0
287,1,MS,5,Chaff,1,True,0
288,1,MS,1,Internode,1,False,0
288,1,MS,1,Internode,2,True,0
288,1,MS,1,Lamina,1,True,0
288,1,MS,1,Sheath,1,True,0
288,1,MS,2,Internode,1,True,0
288,1,MS,2,Lamina,1,True,0
288,1,MS,2,Sheath,1,True,0
288,1,MS,3,Internode,1,True,0
288,1,MS,3,Lamina,1,True,0
288,1,MS,3,Sheath,1,True,0
288,1,MS,4,Peduncle,1,False,0
288,1,MS,4,Peduncle,2,True,0
288,1,MS,5,Chaff,1,True,0
289,1,MS,1,Internode,1,False,0
289,1,MS,1,Internode,2,True,0
289,1,MS,1,Lamina,1,True,0
289,1,MS,1,Sheath,1,True,0
289,1,MS,2,Internode,1,True,0
289,1,MS,2,Lamina,1,True,0
289,1,MS,2,Sheath,1,True,0
289,1,MS,3,Internode,1,True,0
289,1,MS,3,Lamina,1,True,0
289,1,MS,3,Sheath,1,True,0
289,1,MS,4,Peduncle,1,False,0
289,1,MS,4,Peduncle,2,True,0
289,1,MS,5,Chaff,1,True,0
290,1,MS,1,Internode,1,False,0
290,1,MS,1,Internode,2,True,0
290,1,MS,1,Lamina,1,True,0
290,1,MS,1,Sheath,1,True,0
290,1,MS,2,Internode,1,True,0
290,1,MS,2,Lamina,1,True,0
290,1,MS,2,Sheath,1,True,0
290,1,MS,3,Internode,1,True,0
290,1,MS,3,Lamina,1,True,0
290,1,MS,3,Sheath,1,True,0
290,1,MS,4,Peduncle,1,False,0
290,1,MS,4,Peduncle,2,True,0
290,1,MS,5,Chaff,1,True,0
291,1,MS,1,Internode,1,False,0
291,1,MS,1,Internode,2,True,0
291,1,MS,1,Lamina,1,True,0
291,1,MS,1,Sheath,1,True,0
291,1,MS,2,Internode,1,True,0
291,1,MS,2,Lamina,1,True,0
291,1,MS,2,Sheath,1,True,0
291,1,MS,3,Internode,1,True,0
291,1,MS,3,Lamina,1,True,0
291,1,MS,3,Sheath,1,True,0
291,1,MS,4,Peduncle,1,False,0
291,1,MS,4,Peduncle,2,True,0
291,1,MS,5,Chaff,1,True,0
292,1,MS,1,Internode,1,False,0
292,1,MS,1,Internode,2,True,0
292,1,MS,1,Lamina,1,True,0
292,1,MS,1,Sheath,1,True,0
292,1,MS,2,Internode,1,True,0
292,1,MS,2,Lamina,1,True,0
292,1,MS,2,Sheath,1,True,0
292,1,MS,3,Internode,1,True,0
292,1,MS,3,Lamina,1,True,0
292,1,MS,3,Sheath,1,True,0
292,1,MS,4,Peduncle,1,False,0
292,1,MS,4,Peduncle,2,True,0
292,1,MS,5,Chaff,1,True,0
293,1,MS,1,Internode,1,False,0
293,1,MS,1,Internode,2,True,2
293,1,MS,1,Lamina,1,True,28
293,1,MS,1,Sheath,1,True,7
293,1,MS,2,Internode,1,True,0
293,1,MS,2,Lamina,1,True,7
293,1,MS,2,Sheath,1,True,1
293,1,MS,3,Internode,1,True,0
293,1,MS,3,Lamina,1,True,2
293,1,MS,3,Sheath,1,True,0
293,1,MS,4,Peduncle,1,False,1
293,1,MS,4,Peduncle,2,True,14
293,1,MS,5,Chaff,1,True,33
294,1,MS,1,Internode,1,False,1
294,1,MS,1,Internode,2,True,12
294,1,MS,1,Lamina,1,True,144
294,1,MS,1,Sheath,1,True,36
294,1,MS,2,Internode,1,True,3
294,1,MS,2,Lamina,1,True,35
294,1,MS,2,Sheath,1,True,6
294,1,MS,3,Internode,1,True,0
294,1,MS,3,Lamina,1,True,10
294,1,MS,3,Sheath,1,True,2
294,1,MS,4,Peduncle,1,False,7
294,1,MS,4,Peduncle,2,True,74
294,1,MS,5,Chaff,1,True,168
295,1,MS,1,Internode,1,False,1
295,1,MS,1,Internode,2,True,13
295,1,MS,1,Lamina,1,True,154
295,1,MS,1,Sheath,1,True,39
295,1,MS,2,Internode,1,True,3
295,1,MS,2,Lamina,1,True,37
295,1,MS,2,Sheath,1,True,7
295,1,MS,3,Internode,1,True,1
295,1,MS,3,Lamina,1,True,11
295,1,MS,3,Sheath,1,True,2
295,1,MS,4,Peduncle,1,False,7
295,1,MS,4,Peduncle,2,True,79
295,1,MS,5,Chaff,1,True,179
296,1,MS,1,Internode,1,False,0
296,1,MS,1,Internode,2,True,5
296,1,MS,1,Lamina,1,True,67
296,1,MS,1,Sheath,1,True,17
296,1,MS,2,Internode,1,True,1
296,1,MS,2,Lamina,1,True,16
296,1,MS,2,Sheath,1,True,3
296,1,MS,3,Internode,1,True,0
296,1,MS,3,Lamina,1,True,5
296,1,MS,3,Sheath,1,True,1
296,1,MS,4,Peduncle,1,False,3
296,1,MS,4,Peduncle,2,True,34
296,1,MS,5,Chaff,1,True,78
297,1,MS,1,Internode,1,False,0
297,1,MS,1,Internode,2,True,6
297,1,MS,1,Lamina,1,True,77
297,1,MS,1,Sheath,1,True,19
297,1,MS,2,Internode,1,True,1
297,1,MS,2,Lamina,1,True,18
297,1,MS,2,Sheath,1,True,3
297,1,MS,3,Internode,1,True,0
297,1,MS,3,Lamina,1,True,5
297,1,MS,3,Sheath,1,True,1
297,1,MS,4,Peduncle,1,False,3
297,1,MS,4,Peduncle,2,True,39
297,1,MS,5,Chaff,1,True,89
298,1,MS,1,Internode,1,False,0
298,1,MS,1,Internode,2,True,6
298,1,MS,1,Lamina,1,True,82
298,1,MS,1,Sheath,1,True,20
298,1,MS,2,Internode,1,True,1
298,1,MS,2,Lamina,1,True,19
298,1,MS,2,Sheath,1,True,3
298,1,MS,3,Internode,1,True,0
298,1,MS,3,Lamina,1,True,6
298,1,MS,3,Sheath,1,True,1
298,1,MS,4,Peduncle,1,False,4
298,1,MS,4,Peduncle,2,True,41
298,1,MS,5,Chaff,1,True,95
299,1,MS,1,Internode,1,False,2
299,1,MS,1,Internode,2,True,26
299,1,MS,1,Lamina,1,True,318
299,1,MS,1,Sheath,1,True,81
299,1,MS,2,Internode,1,True,6
299,1,MS,2,Lamina,1,True,77
299,1,MS,2,Sheath,1,True,14
299,1,MS,3,Internode,1,True,2
299,1,MS,3,Lamina,1,True,24
299,1,MS,3,Sheath,1,True,5
299,1,MS,4,Peduncle,1,False,16
299,1,MS,4,Peduncle,2,True,162
299,1,MS,5,Chaff,1,True,370
300,1,MS,1,Internode,1,False,5
300,1,MS,1,Internode,2,True,54
300,1,MS,1,Lamina,1,True,647
300,1,MS,1,Sheath,1,True,164
300,1,MS,2,Internode,1,True,13
300,1,MS,2,Lamina,1,True,157
300,1,MS,2,Sheath,1,True,30
300,1,MS,3,Internode,1,True,4
300,1,MS,3,Lamina,1,True,49
300,1,MS,3,Sheath,1,True,11
300,1,MS,4,Peduncle,1,False,33
300,1,MS,4,Peduncle,2,True,330
300,1,MS,5,Chaff,1,True,751
301,1,MS,1,Internode,1,False,2
301,1,MS,1,Internode,2,True,20
301,1,MS,1,Lamina,1,True,246
301,1,MS,1,Sheath,1,True,62
301,1,MS,2,Internode,1,True,5
301,1,MS,2,Lamina,1,True,59
301,1,MS,2,Sheath,1,True,11
301,1,MS,3,Internode,1,True,1
301,1,MS,3,Lamina,1,True,18
301,1,MS,3,Sheath,1,True,4
301,1,MS,4,Peduncle,1,False,12
301,1,MS,4,Peduncle,2,True,125
301,1,MS,5,Chaff,1,True,286
302,1,MS,1,Internode,1,False,2
302,1,MS,1,Internode,2,True,25
302,1,MS,1,Lamina,1,True,304
302,1,MS,1,Sheath,1,True,77
302,1,MS,2,Internode,1,True,6
302,1,MS,2,Lamina,1,True,73
302,1,MS,2,Sheath,1,True,14
302,1,MS,3,Internode,1,True,2
302,1,MS,3,Lamina,1,True,23
302,1,MS,3,Sheath,1,True,5
302,1,MS,4,Peduncle,1,False,15
302,1,MS,4,Peduncle,2,True,155
302,1,MS,5,Chaff,1,True,353
303,1,MS,1,Internode,1,False,1
303,1,MS,1,Internode,2,True,17
303,1,MS,1,Lamina,1,True,202
303,1,MS,1,Sheath,1,True,51
303,1,MS,2,Internode,1,True,4
303,1,MS,2,Lamina,1,True,49
303,1,MS,2,Sheath,1,True,9
303,1,MS,3,Internode,1,True,1
303,1,MS,3,Lamina,1,True,15
303,1,MS,3,Sheath,1,True,3
303,1,MS,4,Peduncle,1,False,10
303,1,MS,4,Peduncle,2,True,103
303,1,MS,5,Chaff,1,True,235
304,1,MS,1,Internode,1,False,0
304,1,MS,1,Internode,2,True,6
304,1,MS,1,Lamina,1,True,77
304,1,MS,1,Sheath,1,True,19
